set_id,set_name,set_series,set_printed_total,set_total,set_ptcgo_code,set_release_date,set_updated_at,id,name,supertype,subtypes,types,rarity,number,hp,artist,flavor_text,regulation_mark,evolves_from,evolves_to,national_pokedex_numbers,abilities,attacks,rules,weaknesses,resistances,retreat_cost,converted_retreat_cost,legal_unlimited,legal_expanded,legal_standard,tcgplayer_url,cardmarket_url,image_large,payload_json
xyp,XY Black Star Promos,XY,211,216,PR-XY,2013/10/12,2020/08/14 09:35:00,xyp-XY26,Pyroar,Pokémon,"[""Stage 1""]","[""Fire""]",Promo,XY26,100,5ban Graphics,The male with the largest mane of fire is the leader of the pride.,,Litleo,[],[668],[],"[{""name"":""Crunch"",""cost"":[""Fire"",""Colorless""],""convertedEnergyCost"":2,""damage"":""30"",""text"":""Flip a coin. If heads, discard an Energy attached to your opponent's Active Pokémon.""},{""name"":""Royal Flare"",""cost"":[""Fire"",""Fire"",""Colorless"",""Colorless""],""convertedEnergyCost"":4,""damage"":""120"",""text"":""Discard 2 Energy attached to this Pokémon.""}]",[],"[{""type"":""Water"",""value"":""×2""}]",[],"[""Colorless"",""Colorless""]",2,Legal,Legal,,,,https://images.pokemontcg.io/xyp/XY26_hires.png,"{""id"":""xyp-XY26"",""name"":""Pyroar"",""supertype"":""Pokémon"",""subtypes"":[""Stage 1""],""hp"":""100"",""types"":[""Fire""],""evolvesFrom"":""Litleo"",""attacks"":[{""name"":""Crunch"",""cost"":[""Fire"",""Colorless""],""convertedEnergyCost"":2,""damage"":""30"",""text"":""Flip a coin. If heads, discard an Energy attached to your opponent's Active Pokémon.""},{""name"":""Royal Flare"",""cost"":[""Fire"",""Fire"",""Colorless"",""Colorless""],""convertedEnergyCost"":4,""damage"":""120"",""text"":""Discard 2 Energy attached to this Pokémon.""}],""weaknesses"":[{""type"":""Water"",""value"":""×2""}],""retreatCost"":[""Colorless"",""Colorless""],""convertedRetreatCost"":2,""number"":""XY26"",""artist"":""5ban Graphics"",""rarity"":""Promo"",""flavorText"":""The male with the largest mane of fire is the leader of the pride."",""nationalPokedexNumbers"":[668],""legalities"":{""unlimited"":""Legal"",""expanded"":""Legal""},""images"":{""small"":""https://images.pokemontcg.io/xyp/XY26.png"",""large"":""https://images.pokemontcg.io/xyp/XY26_hires.png""}}"
xyp,XY Black Star Promos,XY,211,216,PR-XY,2013/10/12,2020/08/14 09:35:00,xyp-XY27,Champions Festival,Trainer,"[""Stadium""]",[],Promo,XY27,,Naoki Saito,,,,[],[],[],[],"[""Once during each player's turn, if that player has 6 Pokémon in play, he or she may heal 10 damage from each of his or her Pokémon."",""This card stays in play when you play it. Discard this card if another Stadium card comes into play. If another card with the same name is in play, you can't play this card.""]",[],[],[],,Legal,Legal,,,,https://images.pokemontcg.io/xyp/XY27_hires.png,"{""id"":""xyp-XY27"",""name"":""Champions Festival"",""supertype"":""Trainer"",""subtypes"":[""Stadium""],""rules"":[""Once during each player's turn, if that player has 6 Pokémon in play, he or she may heal 10 damage from each of his or her Pokémon."",""This card stays in play when you play it. Discard this card if another Stadium card comes into play. If another card with the same name is in play, you can't play this card.""],""number"":""XY27"",""artist"":""Naoki Saito"",""rarity"":""Promo"",""legalities"":{""unlimited"":""Legal"",""expanded"":""Legal""},""images"":{""small"":""https://images.pokemontcg.io/xyp/XY27.png"",""large"":""https://images.pokemontcg.io/xyp/XY27_hires.png""}}"
xyp,XY Black Star Promos,XY,211,216,PR-XY,2013/10/12,2020/08/14 09:35:00,xyp-XY28,Venusaur-EX,Pokémon,"[""Basic"",""EX""]","[""Grass""]",Promo,XY28,180,Eske Yoshinob,,,,"[""M Venusaur-EX""]",[3],[],"[{""name"":""Poison Powder"",""cost"":[""Grass"",""Colorless"",""Colorless""],""convertedEnergyCost"":3,""damage"":""60"",""text"":""Your opponent's Active Pokémon is now Poisoned.""},{""name"":""Jungle Hammer"",""cost"":[""Grass"",""Grass"",""Colorless"",""Colorless""],""convertedEnergyCost"":4,""damage"":""90"",""text"":""Heal 30 damage from this Pokémon.""}]","[""Pokémon-EX rule: When a Pokémon-EX has been Knocked Out, your opponent takes 2 Prize cards.""]","[{""type"":""Fire"",""value"":""×2""}]",[],"[""Colorless"",""Colorless"",""Colorless"",""Colorless""]",4,Legal,Legal,,,,https://images.pokemontcg.io/xyp/XY28_hires.png,"{""id"":""xyp-XY28"",""name"":""Venusaur-EX"",""supertype"":""Pokémon"",""subtypes"":[""Basic"",""EX""],""hp"":""180"",""types"":[""Grass""],""evolvesTo"":[""M Venusaur-EX""],""rules"":[""Pokémon-EX rule: When a Pokémon-EX has been Knocked Out, your opponent takes 2 Prize cards.""],""attacks"":[{""name"":""Poison Powder"",""cost"":[""Grass"",""Colorless"",""Colorless""],""convertedEnergyCost"":3,""damage"":""60"",""text"":""Your opponent's Active Pokémon is now Poisoned.""},{""name"":""Jungle Hammer"",""cost"":[""Grass"",""Grass"",""Colorless"",""Colorless""],""convertedEnergyCost"":4,""damage"":""90"",""text"":""Heal 30 damage from this Pokémon.""}],""weaknesses"":[{""type"":""Fire"",""value"":""×2""}],""retreatCost"":[""Colorless"",""Colorless"",""Colorless"",""Colorless""],""convertedRetreatCost"":4,""number"":""XY28"",""artist"":""Eske Yoshinob"",""rarity"":""Promo"",""nationalPokedexNumbers"":[3],""legalities"":{""unlimited"":""Legal"",""expanded"":""Legal""},""images"":{""small"":""https://images.pokemontcg.io/xyp/XY28.png"",""large"":""https://images.pokemontcg.io/xyp/XY28_hires.png""}}"
xyp,XY Black Star Promos,XY,211,216,PR-XY,2013/10/12,2020/08/14 09:35:00,xyp-XY29,Charizard-EX,Pokémon,"[""Basic"",""EX""]","[""Fire""]",Promo,XY29,180,Eske Yoshinob,,,,"[""M Charizard-EX""]",[6],[],"[{""name"":""Stoke"",""cost"":[""Colorless""],""convertedEnergyCost"":1,""damage"":"""",""text"":""Flip a coin. If heads, search your deck for up to 3 basic Energy cards and attach them to this Pokémon. Shuffle your deck afterward.""},{""name"":""Fire Blast"",""cost"":[""Fire"",""Colorless"",""Colorless"",""Colorless""],""convertedEnergyCost"":4,""damage"":""120"",""text"":""Discard an Energy attached to this Pokémon.""}]","[""Pokémon-EX rule: When a Pokémon-EX has been Knocked Out, your opponent takes 2 Prize cards.""]","[{""type"":""Water"",""value"":""×2""}]",[],"[""Colorless"",""Colorless""]",2,Legal,Legal,,,,https://images.pokemontcg.io/xyp/XY29_hires.png,"{""id"":""xyp-XY29"",""name"":""Charizard-EX"",""supertype"":""Pokémon"",""subtypes"":[""Basic"",""EX""],""hp"":""180"",""types"":[""Fire""],""evolvesTo"":[""M Charizard-EX""],""rules"":[""Pokémon-EX rule: When a Pokémon-EX has been Knocked Out, your opponent takes 2 Prize cards.""],""attacks"":[{""name"":""Stoke"",""cost"":[""Colorless""],""convertedEnergyCost"":1,""damage"":"""",""text"":""Flip a coin. If heads, search your deck for up to 3 basic Energy cards and attach them to this Pokémon. Shuffle your deck afterward.""},{""name"":""Fire Blast"",""cost"":[""Fire"",""Colorless"",""Colorless"",""Colorless""],""convertedEnergyCost"":4,""damage"":""120"",""text"":""Discard an Energy attached to this Pokémon.""}],""weaknesses"":[{""type"":""Water"",""value"":""×2""}],""retreatCost"":[""Colorless"",""Colorless""],""convertedRetreatCost"":2,""number"":""XY29"",""artist"":""Eske Yoshinob"",""rarity"":""Promo"",""nationalPokedexNumbers"":[6],""legalities"":{""unlimited"":""Legal"",""expanded"":""Legal""},""images"":{""small"":""https://images.pokemontcg.io/xyp/XY29.png"",""large"":""https://images.pokemontcg.io/xyp/XY29_hires.png""}}"
xyp,XY Black Star Promos,XY,211,216,PR-XY,2013/10/12,2020/08/14 09:35:00,xyp-XY30,Blastoise-EX,Pokémon,"[""Basic"",""EX""]","[""Water""]",Promo,XY30,180,Eske Yoshinob,,,,"[""M Blastoise-EX""]",[9],[],"[{""name"":""Rapid Spin"",""cost"":[""Colorless"",""Colorless""],""convertedEnergyCost"":2,""damage"":""30"",""text"":""Switch this Pokémon with 1 of your Benched Pokémon. Then, your opponent switches his or her Active Pokémon with 1 of his or her Benched Pokémon.""},{""name"":""Splash Bomb"",""cost"":[""Water"",""Water"",""Water""],""convertedEnergyCost"":3,""damage"":""130"",""text"":""Flip a coin. If tails, this Pokémon does 30 damage to itself.""}]","[""Pokémon-EX rule: When a Pokémon-EX has been Knocked Out, your opponent takes 2 Prize cards.""]","[{""type"":""Grass"",""value"":""×2""}]",[],"[""Colorless"",""Colorless"",""Colorless""]",3,Legal,Legal,,,,https://images.pokemontcg.io/xyp/XY30_hires.png,"{""id"":""xyp-XY30"",""name"":""Blastoise-EX"",""supertype"":""Pokémon"",""subtypes"":[""Basic"",""EX""],""hp"":""180"",""types"":[""Water""],""evolvesTo"":[""M Blastoise-EX""],""rules"":[""Pokémon-EX rule: When a Pokémon-EX has been Knocked Out, your opponent takes 2 Prize cards.""],""attacks"":[{""name"":""Rapid Spin"",""cost"":[""Colorless"",""Colorless""],""convertedEnergyCost"":2,""damage"":""30"",""text"":""Switch this Pokémon with 1 of your Benched Pokémon. Then, your opponent switches his or her Active Pokémon with 1 of his or her Benched Pokémon.""},{""name"":""Splash Bomb"",""cost"":[""Water"",""Water"",""Water""],""convertedEnergyCost"":3,""damage"":""130"",""text"":""Flip a coin. If tails, this Pokémon does 30 damage to itself.""}],""weaknesses"":[{""type"":""Grass"",""value"":""×2""}],""retreatCost"":[""Colorless"",""Colorless"",""Colorless""],""convertedRetreatCost"":3,""number"":""XY30"",""artist"":""Eske Yoshinob"",""rarity"":""Promo"",""nationalPokedexNumbers"":[9],""legalities"":{""unlimited"":""Legal"",""expanded"":""Legal""},""images"":{""small"":""https://images.pokemontcg.io/xyp/XY30.png"",""large"":""https://images.pokemontcg.io/xyp/XY30_hires.png""}}"
xyp,XY Black Star Promos,XY,211,216,PR-XY,2013/10/12,2020/08/14 09:35:00,xyp-XY31,Xerneas,Pokémon,"[""Basic""]","[""Fairy""]",Promo,XY31,130,Kouki Saitou,Legends say it can share eternal life. It slept for a thousand years in the form of a tree before its revival.,,,[],[716],[],"[{""name"":""Aurora Gain"",""cost"":[""Fairy"",""Colorless"",""Colorless""],""convertedEnergyCost"":3,""damage"":""50"",""text"":""During your opponent's next turn, this Pokémon has no weakness.""},{""name"":""Light of Life"",""cost"":[""Fairy"",""Fairy"",""Colorless"",""Colorless""],""convertedEnergyCost"":4,""damage"":""80+"",""text"":""If your opponent has Yveltal (including Yveltal-EX) in play, this attack does 40 more damage.""}]",[],"[{""type"":""Metal"",""value"":""×2""}]","[{""type"":""Darkness"",""value"":""-20""}]","[""Colorless"",""Colorless""]",2,Legal,Legal,,,,https://images.pokemontcg.io/xyp/XY31_hires.png,"{""id"":""xyp-XY31"",""name"":""Xerneas"",""supertype"":""Pokémon"",""subtypes"":[""Basic""],""hp"":""130"",""types"":[""Fairy""],""attacks"":[{""name"":""Aurora Gain"",""cost"":[""Fairy"",""Colorless"",""Colorless""],""convertedEnergyCost"":3,""damage"":""50"",""text"":""During your opponent's next turn, this Pokémon has no weakness.""},{""name"":""Light of Life"",""cost"":[""Fairy"",""Fairy"",""Colorless"",""Colorless""],""convertedEnergyCost"":4,""damage"":""80+"",""text"":""If your opponent has Yveltal (including Yveltal-EX) in play, this attack does 40 more damage.""}],""weaknesses"":[{""type"":""Metal"",""value"":""×2""}],""resistances"":[{""type"":""Darkness"",""value"":""-20""}],""retreatCost"":[""Colorless"",""Colorless""],""convertedRetreatCost"":2,""number"":""XY31"",""artist"":""Kouki Saitou"",""rarity"":""Promo"",""flavorText"":""Legends say it can share eternal life. It slept for a thousand years in the form of a tree before its revival."",""nationalPokedexNumbers"":[716],""legalities"":{""unlimited"":""Legal"",""expanded"":""Legal""},""images"":{""small"":""https://images.pokemontcg.io/xyp/XY31.png"",""large"":""https://images.pokemontcg.io/xyp/XY31_hires.png""}}"
xyp,XY Black Star Promos,XY,211,216,PR-XY,2013/10/12,2020/08/14 09:35:00,xyp-XY32,Yveltal,Pokémon,"[""Basic""]","[""Darkness""]",Promo,XY32,130,Masakazu Fukuda,"When this legendary Pokémon's wings and tail feathers spread wide and glow red, it absorbs the life force of living creatures.",,,[],[717],[],"[{""name"":""Air Crash"",""cost"":[""Darkness"",""Colorless"",""Colorless""],""convertedEnergyCost"":3,""damage"":""50"",""text"":""Flip a coin. If heads, discard an Energy attached to your opponent's Active Pokémon.""},{""name"":""Wings of Destruction"",""cost"":[""Darkness"",""Darkness"",""Colorless"",""Colorless""],""convertedEnergyCost"":4,""damage"":""80+"",""text"":""If your opponent has Xerneas (including Xerneas-EX) in play, this attack does 40 more damage.""}]",[],"[{""type"":""Lightning"",""value"":""×2""}]","[{""type"":""Fighting"",""value"":""-20""}]","[""Colorless"",""Colorless""]",2,Legal,Legal,,,,https://images.pokemontcg.io/xyp/XY32_hires.png,"{""id"":""xyp-XY32"",""name"":""Yveltal"",""supertype"":""Pokémon"",""subtypes"":[""Basic""],""hp"":""130"",""types"":[""Darkness""],""attacks"":[{""name"":""Air Crash"",""cost"":[""Darkness"",""Colorless"",""Colorless""],""convertedEnergyCost"":3,""damage"":""50"",""text"":""Flip a coin. If heads, discard an Energy attached to your opponent's Active Pokémon.""},{""name"":""Wings of Destruction"",""cost"":[""Darkness"",""Darkness"",""Colorless"",""Colorless""],""convertedEnergyCost"":4,""damage"":""80+"",""text"":""If your opponent has Xerneas (including Xerneas-EX) in play, this attack does 40 more damage.""}],""weaknesses"":[{""type"":""Lightning"",""value"":""×2""}],""resistances"":[{""type"":""Fighting"",""value"":""-20""}],""retreatCost"":[""Colorless"",""Colorless""],""convertedRetreatCost"":2,""number"":""XY32"",""artist"":""Masakazu Fukuda"",""rarity"":""Promo"",""flavorText"":""When this legendary Pokémon's wings and tail feathers spread wide and glow red, it absorbs the life force of living creatures."",""nationalPokedexNumbers"":[717],""legalities"":{""unlimited"":""Legal"",""expanded"":""Legal""},""images"":{""small"":""https://images.pokemontcg.io/xyp/XY32.png"",""large"":""https://images.pokemontcg.io/xyp/XY32_hires.png""}}"
xyp,XY Black Star Promos,XY,211,216,PR-XY,2013/10/12,2020/08/14 09:35:00,xyp-XY33,Trevor,Trainer,"[""Supporter""]",[],Promo,XY33,,Ken Sugimori,,,,[],[],[],[],"[""Search your deck for a Pokémon, reveal it, and put it into your hand. Shuffle your deck afterward."",""You may play only 1 Supporter card during your turn (before your attack).""]",[],[],[],,Legal,Legal,,,,https://images.pokemontcg.io/xyp/XY33_hires.png,"{""id"":""xyp-XY33"",""name"":""Trevor"",""supertype"":""Trainer"",""subtypes"":[""Supporter""],""rules"":[""Search your deck for a Pokémon, reveal it, and put it into your hand. Shuffle your deck afterward."",""You may play only 1 Supporter card during your turn (before your attack).""],""number"":""XY33"",""artist"":""Ken Sugimori"",""rarity"":""Promo"",""legalities"":{""unlimited"":""Legal"",""expanded"":""Legal""},""images"":{""small"":""https://images.pokemontcg.io/xyp/XY33.png"",""large"":""https://images.pokemontcg.io/xyp/XY33_hires.png""}}"
xyp,XY Black Star Promos,XY,211,216,PR-XY,2013/10/12,2020/08/14 09:35:00,xyp-XY34,Metagross-EX,Pokémon,"[""Basic"",""EX""]","[""Metal""]",Promo,XY34,180,PLANETA,,,,"[""M Metagross-EX""]",[376],[],"[{""name"":""Magnetic Laser"",""cost"":[""Metal"",""Colorless""],""convertedEnergyCost"":2,""damage"":""20"",""text"":""You may move a Metal Energy from 1 of your Benched Pokémon to this Pokémon.""},{""name"":""Squared Attack"",""cost"":[""Metal"",""Metal"",""Colorless"",""Colorless""],""convertedEnergyCost"":4,""damage"":""50×"",""text"":""Flip 4 coins. This attack does 50 damage times the number of heads.""}]","[""Pokémon-EX rule: When a Pokémon-EX has been Knocked Out, your opponent takes 2 Prize cards.""]","[{""type"":""Fire"",""value"":""×2""}]","[{""type"":""Psychic"",""value"":""-20""}]","[""Colorless"",""Colorless"",""Colorless"",""Colorless""]",4,Legal,Legal,,,,https://images.pokemontcg.io/xyp/XY34_hires.png,"{""id"":""xyp-XY34"",""name"":""Metagross-EX"",""supertype"":""Pokémon"",""subtypes"":[""Basic"",""EX""],""hp"":""180"",""types"":[""Metal""],""evolvesTo"":[""M Metagross-EX""],""rules"":[""Pokémon-EX rule: When a Pokémon-EX has been Knocked Out, your opponent takes 2 Prize cards.""],""attacks"":[{""name"":""Magnetic Laser"",""cost"":[""Metal"",""Colorless""],""convertedEnergyCost"":2,""damage"":""20"",""text"":""You may move a Metal Energy from 1 of your Benched Pokémon to this Pokémon.""},{""name"":""Squared Attack"",""cost"":[""Metal"",""Metal"",""Colorless"",""Colorless""],""convertedEnergyCost"":4,""damage"":""50×"",""text"":""Flip 4 coins. This attack does 50 damage times the number of heads.""}],""weaknesses"":[{""type"":""Fire"",""value"":""×2""}],""resistances"":[{""type"":""Psychic"",""value"":""-20""}],""retreatCost"":[""Colorless"",""Colorless"",""Colorless"",""Colorless""],""convertedRetreatCost"":4,""number"":""XY34"",""artist"":""PLANETA"",""rarity"":""Promo"",""nationalPokedexNumbers"":[376],""legalities"":{""unlimited"":""Legal"",""expanded"":""Legal""},""images"":{""small"":""https://images.pokemontcg.io/xyp/XY34.png"",""large"":""https://images.pokemontcg.io/xyp/XY34_hires.png""}}"
xyp,XY Black Star Promos,XY,211,216,PR-XY,2013/10/12,2020/08/14 09:35:00,xyp-XY35,M Metagross-EX,Pokémon,"[""MEGA"",""EX""]","[""Metal""]",Promo,XY35,220,5ban Graphics,,,Metagross-EX,[],[376],[],"[{""name"":""Gatling Slug"",""cost"":[""Colorless"",""Colorless"",""Colorless"",""Colorless""],""convertedEnergyCost"":4,""damage"":""130+"",""text"":""This attack does 10 more damage for each Metal Energy attached to this Pokémon.""}]","[""Mega Evolution rule: When 1 of your Pokémon becomes a Mega Evolution Pokémon, your turn ends."",""Pokémon-EX rule: When a Pokémon-EX has been Knocked Out, your opponent takes 2 Prize cards.""]","[{""type"":""Fire"",""value"":""×2""}]","[{""type"":""Psychic"",""value"":""-20""}]","[""Colorless"",""Colorless"",""Colorless"",""Colorless""]",4,Legal,Legal,,,,https://images.pokemontcg.io/xyp/XY35_hires.png,"{""id"":""xyp-XY35"",""name"":""M Metagross-EX"",""supertype"":""Pokémon"",""subtypes"":[""MEGA"",""EX""],""hp"":""220"",""types"":[""Metal""],""evolvesFrom"":""Metagross-EX"",""rules"":[""Mega Evolution rule: When 1 of your Pokémon becomes a Mega Evolution Pokémon, your turn ends."",""Pokémon-EX rule: When a Pokémon-EX has been Knocked Out, your opponent takes 2 Prize cards.""],""attacks"":[{""name"":""Gatling Slug"",""cost"":[""Colorless"",""Colorless"",""Colorless"",""Colorless""],""convertedEnergyCost"":4,""damage"":""130+"",""text"":""This attack does 10 more damage for each Metal Energy attached to this Pokémon.""}],""weaknesses"":[{""type"":""Fire"",""value"":""×2""}],""resistances"":[{""type"":""Psychic"",""value"":""-20""}],""retreatCost"":[""Colorless"",""Colorless"",""Colorless"",""Colorless""],""convertedRetreatCost"":4,""number"":""XY35"",""artist"":""5ban Graphics"",""rarity"":""Promo"",""nationalPokedexNumbers"":[376],""legalities"":{""unlimited"":""Legal"",""expanded"":""Legal""},""images"":{""small"":""https://images.pokemontcg.io/xyp/XY35.png"",""large"":""https://images.pokemontcg.io/xyp/XY35_hires.png""}}"
